ue_index,signature_valid,policy_compliant
15201,True,True
15202,True,True
15203,True,True
15204,True,True
15205,True,True
15206,True,True
15207,True,True
15208,True,True
15209,True,True
15210,True,True
15211,True,True
15212,True,True
15213,True,True
15214,True,True
15215,True,True
15216,True,True
15217,True,True
15218,True,True
15219,True,True
15220,True,True
15221,True,True
15222,True,True
15223,True,True
15224,True,True
15225,True,True
15226,True,True
15227,True,True
15228,True,True
15229,True,True
15230,True,True
15231,True,True
15232,True,True
15233,True,True
15234,True,True
15235,True,True
15236,True,True
15237,True,True
15238,True,True
15239,True,True
15240,True,True
15241,True,True
15242,True,True
15243,True,True
15244,True,True
15245,True,True
15246,True,True
15247,True,True
15248,True,True
15249,True,True
15250,True,True
15251,True,True
15252,True,True
15253,True,True
15254,True,True
15255,True,True
15256,True,True
15257,True,True
15258,True,True
15259,True,True
15260,True,True
15261,True,True
15262,True,True
15263,True,True
15264,True,True
15265,True,True
15266,True,True
15267,True,True
15268,True,True
15269,True,True
15270,True,True
15271,True,True
15272,True,True
15273,True,True
15274,True,True
15275,True,True
15276,True,True
15277,True,True
15278,True,True
15279,True,True
15280,True,True
15281,True,True
15282,True,True
15283,True,True
15284,True,True
15285,True,True
15286,True,True
15287,True,True
15288,True,True
15289,True,True
15290,True,True
15291,True,True
15292,True,True
15293,True,True
15294,True,True
15295,True,True
15296,True,True
15297,True,True
15298,True,True
15299,True,True
15300,True,True
15301,True,True
15302,True,True
15303,True,True
15304,True,True
15305,True,True
15306,True,True
15307,True,True
15308,True,True
15309,True,True
15310,True,True
15311,True,True
15312,True,True
15313,True,True
15314,True,True
15315,True,True
15316,True,True
15317,True,True
15318,True,True
15319,True,True
15320,True,True
15321,True,True
15322,True,True
15323,True,True
15324,True,True
15325,True,True
15326,True,True
15327,True,True
15328,True,True
15329,True,True
15330,True,True
15331,True,True
15332,True,True
15333,True,True
15334,True,True
15335,True,True
15336,True,True
15337,True,True
15338,True,True
15339,True,True
15340,True,True
15341,True,True
15342,True,True
15343,True,True
15344,True,True
15345,True,True
15346,True,True
15347,True,True
15348,True,True
15349,True,True
15350,True,True
15351,True,True
15352,True,True
15353,True,True
15354,True,True
15355,True,True
15356,True,True
15357,True,True
15358,True,True
15359,True,True
15360,True,True
15361,True,True
15362,True,True
15363,True,True
15364,True,True
15365,True,True
15366,True,True
15367,True,True
15368,True,True
15369,True,True
15370,True,True
15371,True,True
15372,True,True
15373,True,True
15374,True,True
15375,True,True
15376,True,True
15377,True,True
15378,True,True
15379,True,True
15380,True,True
15381,True,True
15382,True,True
15383,True,True
15384,True,True
15385,True,True
15386,True,True
15387,True,True
15388,True,True
15389,True,True
15390,True,True
15391,True,True
15392,True,True
15393,True,True
15394,True,True
15395,True,True
15396,True,True
15397,True,True
15398,True,True
15399,True,True
15400,True,True
15401,True,True
15402,True,True
15403,True,True
15404,True,True
15405,True,True
15406,True,True
15407,True,True
15408,True,True
15409,True,True
15410,True,True
15411,True,True
15412,True,True
15413,True,True
15414,True,True
15415,True,True
15416,True,True
15417,True,True
15418,True,True
15419,True,True
15420,True,True
15421,True,True
15422,True,True
15423,True,True
15424,True,True
15425,True,True
15426,True,True
15427,True,True
15428,True,True
15429,True,True
15430,True,True
15431,True,True
15432,True,True
15433,True,True
15434,True,True
15435,True,True
15436,True,True
15437,True,True
15438,True,True
15439,True,True
15440,True,True
15441,True,True
15442,True,True
15443,True,True
15444,True,True
15445,True,True
15446,True,True
15447,True,True
15448,True,True
15449,True,True
15450,True,True
15451,True,True
15452,True,True
15453,True,True
15454,True,True
15455,True,True
15456,True,True
15457,True,True
15458,True,True
15459,True,True
15460,True,True
15461,True,True
15462,True,True
15463,True,True
15464,True,True
15465,True,True
15466,True,True
15467,True,True
15468,True,True
15469,True,True
15470,True,True
15471,True,True
15472,True,True
15473,True,True
15474,True,True
15475,True,True
15476,True,True
15477,True,True
15478,True,True
15479,True,True
15480,True,True
15481,True,True
15482,True,True
15483,True,True
15484,True,True
15485,True,True
15486,True,True
15487,True,True
15488,True,True
15489,True,True
15490,True,True
15491,True,True
15492,True,True
15493,True,True
15494,True,True
15495,True,True
15496,True,True
15497,True,True
15498,True,True
15499,True,True
15500,True,True
15501,True,True
15502,True,True
15503,True,True
15504,True,True
15505,True,True
15506,True,True
15507,True,True
15508,True,True
15509,True,True
15510,True,True
15511,True,True
15512,True,True
15513,True,True
15514,True,True
15515,True,True
15516,True,True
15517,True,True
15518,True,True
15519,True,True
15520,True,True
15521,True,True
15522,True,True
15523,True,True
15524,True,True
15525,True,True
15526,True,True
15527,True,True
15528,True,True
15529,True,True
15530,True,True
15531,True,True
15532,True,True
15533,True,True
15534,True,True
15535,True,True
15536,True,True
15537,True,True
15538,True,True
15539,True,True
15540,True,True
15541,True,True
15542,True,True
15543,True,True
15544,True,True
15545,True,True
15546,True,True
15547,True,True
15548,True,True
15549,True,True
15550,True,True
15551,True,True
15552,True,True
15553,True,True
15554,True,True
15555,True,True
15556,True,True
15557,True,True
15558,True,True
15559,True,True
15560,True,True
15561,True,True
15562,True,True
15563,True,True
15564,True,True
15565,True,True
15566,True,True
15567,True,True
15568,True,True
15569,True,True
15570,True,True
15571,True,True
15572,True,True
15573,True,True
15574,True,True
15575,True,True
15576,True,True
15577,True,True
15578,True,True
15579,True,True
15580,True,True
15581,True,True
15582,True,True
15583,True,True
15584,True,True
15585,True,True
15586,True,True
15587,True,True
15588,True,True
15589,True,True
15590,True,True
15591,True,True
15592,True,True
15593,True,True
15594,True,True
15595,True,True
15596,True,True
15597,True,True
15598,True,True
15599,True,True
15600,True,True
15601,True,True
15602,True,True
15603,True,True
15604,True,True
15605,True,True
15606,True,True
15607,True,True
15608,True,True
15609,True,True
15610,True,True
15611,True,True
15612,True,True
15613,True,True
15614,True,True
15615,True,True
15616,True,True
15617,True,True
15618,True,True
15619,True,True
15620,True,True
15621,True,True
15622,True,True
15623,True,True
15624,True,True
15625,True,True
15626,True,True
15627,True,True
15628,True,True
15629,True,True
15630,True,True
15631,True,True
15632,True,True
15633,True,True
15634,True,True
15635,True,True
15636,True,True
15637,True,True
15638,True,True
15639,True,True
15640,True,True
15641,True,True
15642,True,True
15643,True,True
15644,True,True
15645,True,True
15646,True,True
15647,True,True
15648,True,True
15649,True,True
15650,True,True
15651,True,True
15652,True,True
15653,True,True
15654,True,True
15655,True,True
15656,True,True
15657,True,True
15658,True,True
15659,True,True
15660,True,True
15661,True,True
15662,True,True
15663,True,True
15664,True,True
15665,True,True
15666,True,True
15667,True,True
15668,True,True
15669,True,True
15670,True,True
15671,True,True
15672,True,True
15673,True,True
15674,True,True
15675,True,True
15676,True,True
15677,True,True
15678,True,True
15679,True,True
15680,True,True
15681,True,True
15682,True,True
15683,True,True
15684,True,True
15685,True,True
15686,True,True
15687,True,True
15688,True,True
15689,True,True
15690,True,True
15691,True,True
15692,True,True
15693,True,True
15694,True,True
15695,True,True
15696,True,True
15697,True,True
15698,True,True
15699,True,True
15700,True,True
15701,True,True
15702,True,True
15703,True,True
15704,True,True
15705,True,True
15706,True,True
15707,True,True
15708,True,True
15709,True,True
15710,True,True
15711,True,True
15712,True,True
15713,True,True
15714,True,True
15715,True,True
15716,True,True
15717,True,True
15718,True,True
15719,True,True
15720,True,True
15721,True,True
15722,True,True
15723,True,True
15724,True,True
15725,True,True
15726,True,True
15727,True,True
15728,True,True
15729,True,True
15730,True,True
15731,True,True
15732,True,True
15733,True,True
15734,True,True
15735,True,True
15736,True,True
15737,True,True
15738,True,True
15739,True,True
15740,True,True
15741,True,True
15742,True,True
15743,True,True
15744,True,True
15745,True,True
15746,True,True
15747,True,True
15748,True,True
15749,True,True
15750,True,True
15751,True,True
15752,True,True
15753,True,True
15754,True,True
15755,True,True
15756,True,True
15757,True,True
15758,True,True
15759,True,True
15760,True,True
15761,True,True
15762,True,True
15763,True,True
15764,True,True
15765,True,True
15766,True,True
15767,True,True
15768,True,True
15769,True,True
15770,True,True
15771,True,True
15772,True,True
15773,True,True
15774,True,True
15775,True,True
15776,True,True
15777,True,True
15778,True,True
15779,True,True
15780,True,True
15781,True,True
15782,True,True
15783,True,True
15784,True,True
15785,True,True
15786,True,True
15787,True,True
15788,True,True
15789,True,True
15790,True,True
15791,True,True
15792,True,True
15793,True,True
15794,True,True
15795,True,True
15796,True,True
15797,True,True
15798,True,True
15799,True,True
15800,True,True
15801,True,True
15802,True,True
15803,True,True
15804,True,True
15805,True,True
15806,True,True
15807,True,True
15808,True,True
15809,True,True
15810,True,True
15811,True,True
15812,True,True
15813,True,True
15814,True,True
15815,True,True
15816,True,True
15817,True,True
15818,True,True
15819,True,True
15820,True,True
15821,True,True
15822,True,True
15823,True,True
15824,True,True
15825,True,True
15826,True,True
15827,True,True
15828,True,True
15829,True,True
15830,True,True
15831,True,True
15832,True,True
15833,True,True
15834,True,True
15835,True,True
15836,True,True
15837,True,True
15838,True,True
15839,True,True
15840,True,True
15841,True,True
15842,True,True
15843,True,True
15844,True,True
15845,True,True
15846,True,True
15847,True,True
15848,True,True
15849,True,True
15850,True,True
15851,True,True
